date,trip_id,n_vehicles,points_kept,points_total,kept_span_sec,union_span_sec,span_ratio,overlap_sec,overlap_frac_of_kept,line_id,hour
2026-03-16,1439975_U_68,2,253,349,4398.0,7521.0,0.5847626645392899,0.0,0.0,31,17
2026-03-16,1429985_U_40,2,393,395,5938.0,8587.0,0.6915104227320368,0.0,0.0,49.1,17
2026-03-17,T75280,32,1537,31528,23197.0,38810.0,0.5977067766039681,6247.0,0.2693020649221882,47,0
2026-03-17,T75279,65,2336,39864,36229.0,38810.0,0.9334965215150735,22251.0,0.6141764884484805,30,0
2026-03-17,T75281,6,1020,4220,16078.0,16679.0,0.9639666646681456,15387.0,0.9570220176638885,47B,6
2026-03-17,1477764_U_65,2,326,406,5418.0,8452.0,0.6410317084713677,0.0,0.0,61,7
2026-03-17,1429985_U_12,2,189,271,2836.0,4426.0,0.6407591504744691,0.0,0.0,49.1,7
2026-03-17,T75282,3,583,1030,8750.0,12382.0,0.7066709739945082,2838.0,0.32434285714285715,47A,7
2026-03-20,T75279,69,2107,55332,32857.0,32857.0,1.0,31746.0,0.9661868095078674,30,14
2026-03-20,T75280,29,1903,42273,28824.0,32857.0,0.8772559880695133,26842.0,0.9312378573411046,47,15
2026-03-20,T75281,4,1431,4388,21662.0,29089.0,0.7446801196328509,11243.0,0.5190194811190102,47B,16
2026-03-20,1429985_U_63,2,356,374,5390.0,5719.0,0.9424724602203183,0.0,0.0,49.1,15
2026-03-20,1429985_U_78,2,344,426,5149.0,7041.0,0.7312881692941343,135.0,0.026218683239463973,49.1,16
2026-03-20,1481779_U_87,2,374,382,5599.0,9803.0,0.5711516882586963,0.0,0.0,67,16
2026-03-20,1429985_U_73,2,222,264,3318.0,4638.0,0.7153945666235446,0.0,0.0,49.1,16
2026-03-20,1429985_U_83,2,268,409,4009.0,5659.0,0.7084290510690935,451.0,0.1124968820154652,49.1,16
2026-03-20,1429985_U_112,2,404,443,6052.0,8004.0,0.7561219390304847,0.0,0.0,49.1,16
2026-03-20,1431265_U_167,2,353,367,5285.0,7446.0,0.7097770615095353,0.0,0.0,49.2,16
2026-03-20,1493653_U_101,2,182,200,4144.0,4144.0,1.0,300.0,0.07239382239382239,33,16
2026-03-20,1496812_U_38,2,227,237,5014.0,5194.0,0.9653446284174046,91.0,0.01814918228958915,45,16
2026-03-20,1496812_U_124,2,96,102,2343.0,2643.0,0.8864926220204313,0.0,0.0,45,16
2026-03-20,1496812_U_149,2,183,270,3468.0,5930.0,0.584822934232715,0.0,0.0,45,17
2026-03-20,1496812_U_102,2,183,277,3464.0,6320.0,0.5481012658227848,0.0,0.0,45,17
2026-03-20,1497251_U_41,2,347,349,7161.0,7281.0,0.9835187474248043,0.0,0.0,OC1,16
2026-03-20,1497251_U_46,2,23,34,915.0,1186.0,0.7715008431703204,29.0,0.03169398907103825,OC1,16
2026-03-20,1496812_U_93,3,114,205,2116.0,5359.0,0.3948497854077253,0.0,0.0,45,17
2026-03-20,1496812_U_110,4,212,358,4006.0,6380.0,0.6278996865203762,419.0,0.10459311033449825,45,17
2026-03-20,1496812_U_27,2,276,361,5239.0,6981.0,0.750465549348231,0.0,0.0,45,17
2026-03-20,1493653_U_8,2,335,389,6424.0,8257.0,0.7780065399055347,60.0,0.00933997509339975,33,17
2026-03-20,1493653_U_83,2,329,332,7268.0,7268.0,1.0,29.0,0.0039900935608145295,33,16
2026-03-20,1496812_U_48,2,236,307,5614.0,7041.0,0.7973299247266014,0.0,0.0,45,17
2026-03-20,1496808_U_95,2,254,423,5734.0,8872.0,0.6463029756537421,75.0,0.013079874433205442,36,17
2026-03-20,1493653_U_183,3,254,315,4787.0,5825.0,0.8218025751072962,103.0,0.021516607478587843,33,17
2026-03-20,1496812_U_73,2,224,329,4608.0,6650.0,0.6929323308270676,0.0,0.0,45,17
2026-03-20,1493653_U_24,3,179,241,3407.0,4542.0,0.7501100836635843,0.0,0.0,33,17
2026-03-20,1497253_U_62,2,295,318,5599.0,5599.0,1.0,421.0,0.07519199857117342,OC3,17
2026-03-20,1493653_U_92,3,217,420,4172.0,8061.0,0.5175536533928793,0.0,0.0,33,18
2026-03-20,1481779_U_20,2,381,656,6199.0,11604.0,0.5342123405722164,0.0,0.0,67,17
2026-03-20,1497253_U_36,2,522,574,10026.0,11632.0,0.8619325997248969,0.0,0.0,OC3,17
2026-03-20,1493653_U_193,2,201,246,3766.0,4848.0,0.7768151815181518,0.0,0.0,33,17
2026-03-20,1496808_U_16,2,251,407,4835.0,8212.0,0.5887725280077934,0.0,0.0,36,18
2026-03-20,1493653_U_67,3,157,345,3018.0,6619.0,0.45596011482096993,301.0,0.09973492379058979,33,18
2026-03-20,1493653_U_188,2,216,231,4278.0,4609.0,0.928183987849859,0.0,0.0,33,17
2026-03-20,1496812_U_18,3,261,342,5270.0,6771.0,0.7783193029094668,0.0,0.0,45,17
2026-03-20,1496812_U_131,2,224,277,5599.0,6545.0,0.8554621848739495,14.0,0.0025004465083050546,45,17
2026-03-20,1496808_U_25,2,236,391,4549.0,7099.0,0.6407944780955064,364.0,0.08001758628269949,36,18
2026-03-20,1496812_U_83,2,286,344,6124.0,7190.0,0.8517385257301808,0.0,0.0,45,17
2026-03-20,1493653_U_16,2,193,283,3723.0,5750.0,0.6474782608695652,0.0,0.0,33,18
2026-03-20,1497253_U_54,2,480,553,9233.0,10703.0,0.8626553302812295,0.0,0.0,OC3,17
2026-03-20,1496808_U_68,2,247,459,4746.0,8902.0,0.5331386205347113,0.0,0.0,36,17
2026-03-20,1493653_U_33,2,236,374,4609.0,7310.0,0.6305061559507524,0.0,0.0,33,18
2026-03-20,1496812_U_119,2,236,272,4699.0,5375.0,0.8742325581395349,0.0,0.0,45,17
2026-03-20,1481779_U_125,2,399,737,5975.0,18210.0,0.32811641954969795,0.0,0.0,67,17
2026-03-20,1493653_U_102,3,251,370,5074.0,7535.0,0.6733908427339085,0.0,0.0,33,18
2026-03-20,1497253_U_68,3,497,688,9743.0,12129.0,0.803281391705829,1172.0,0.12029149132710663,OC3,17
2026-03-20,1493653_U_60,3,261,356,5150.0,7115.0,0.7238229093464511,0.0,0.0,33,18
2026-03-20,1496812_U_125,2,241,309,4639.0,6290.0,0.7375198728139905,0.0,0.0,45,18
2026-03-20,1496808_U_32,2,192,360,3665.0,6935.0,0.528478731074261,0.0,0.0,36,17
2026-03-20,1481779_U_129,2,321,565,4950.0,21884.0,0.226192652165966,0.0,0.0,67,17
2026-03-20,1496812_U_150,2,214,336,4173.0,6470.0,0.6449768160741886,16.0,0.003834172058471124,45,18
2026-03-20,1493653_U_43,2,258,316,5390.0,6741.0,0.7995846313603323,0.0,0.0,33,18
2026-03-20,1496812_U_39,2,236,273,4534.0,5195.0,0.872762271414822,34.0,0.007498897220996913,45,18
2026-03-20,1497253_U_46,4,176,347,3378.0,10344.0,0.3265661252900232,0.0,0.0,OC3,18
2026-03-20,1496808_U_91,2,210,379,4129.0,7911.0,0.521931487801795,0.0,0.0,36,19
2026-03-20,1496812_U_94,3,204,312,4068.0,6260.0,0.6498402555910543,0.0,0.0,45,18
2026-03-20,1496808_U_40,2,261,422,5327.0,8031.0,0.6633046943095505,381.0,0.07152243288905576,36,18
2026-03-20,1497252_U_67,2,471,530,9247.0,10343.0,0.8940346127815915,0.0,0.0,OC2,18
2026-03-20,1496812_U_111,2,112,206,2173.0,4098.0,0.530258662762323,0.0,0.0,45,18
2026-03-20,1497253_U_95,2,524,533,10314.0,10314.0,1.0,165.0,0.015997673065735893,OC3,18
2026-03-20,1496812_U_103,2,167,227,3212.0,4459.0,0.7203408836061898,0.0,0.0,45,18
2026-03-20,1497253_U_73,2,55,108,1066.0,2026.0,0.5261599210266535,31.0,0.029080675422138838,OC3,18
2026-03-20,1493653_U_9,2,280,347,5494.0,7235.0,0.759364201796821,165.0,0.030032763014197307,33,19
2026-03-20,1496812_U_140,2,241,356,4698.0,7040.0,0.6673295454545455,0.0,0.0,45,18
2026-03-20,1496812_U_74,2,201,308,4514.0,6496.0,0.6948891625615764,164.0,0.03633141338059371,45,18
2026-03-20,1496812_U_132,2,215,317,4188.0,6365.0,0.6579732914375491,0.0,0.0,45,18
2026-03-20,1493653_U_25,2,264,316,5164.0,6237.0,0.8279621612954946,0.0,0.0,33,19
2026-03-20,1496812_U_84,2,194,293,3843.0,5810.0,0.6614457831325301,0.0,0.0,45,19
2026-03-20,1493653_U_93,3,270,486,5299.0,10823.0,0.48960546983276354,0.0,0.0,33,19
2026-03-20,1497253_U_12,2,175,180,3423.0,3527.0,0.9705131840090728,0.0,0.0,OC3,19
2026-03-20,1496808_U_17,2,220,348,4128.0,6695.0,0.6165795369678865,0.0,0.0,36,20
2026-03-20,1496812_U_19,2,133,232,2597.0,4564.0,0.5690184049079755,0.0,0.0,45,19
2026-03-20,1496808_U_61,2,337,457,5930.0,8256.0,0.718265503875969,15.0,0.002529510961214165,36,20
2026-03-20,1493653_U_34,2,217,275,4263.0,5569.0,0.7654875202011133,0.0,0.0,33,19
2026-03-20,1496808_U_69,2,200,393,3934.0,6666.0,0.5901590159015901,435.0,0.11057447890188103,36,19
2026-03-20,1496812_U_112,2,146,289,2882.0,5494.0,0.5245722606479796,0.0,0.0,45,19
2026-03-20,1496808_U_33,2,247,380,3856.0,6921.0,0.557144921254154,0.0,0.0,36,20
2026-03-20,1496812_U_141,2,207,281,3588.0,4999.0,0.717743548709742,15.0,0.004180602006688963,45,20
2026-03-20,1497251_U_29,2,325,415,6020.0,8152.0,0.73846908734053,0.0,0.0,OC1,20
2026-03-20,1496812_U_152,2,278,280,4518.0,4939.0,0.9147600728892489,0.0,0.0,45,20
2026-03-20,1439975_U_99,2,294,430,4429.0,7221.0,0.613349951530259,0.0,0.0,31,20
2026-03-20,1496812_U_104,2,62,67,1186.0,1186.0,1.0,75.0,0.06323777403035413,45,20
2026-03-20,1493653_U_94,2,224,276,4488.0,4488.0,1.0,766.0,0.17067736185383245,33,20
2026-03-20,1497251_U_63,2,345,405,5299.0,6199.0,0.8548152927891596,0.0,0.0,OC1,20
2026-03-21,T75279,64,3078,50201,60376.0,86294.0,0.6996546689225207,58861.0,0.974907247913078,30,4
2026-03-21,T75280,18,3035,32327,55156.0,85889.0,0.6421776944661133,53925.0,0.9776814852418595,47,4
2026-03-21,1314437_S_1,2,394,416,5901.0,15450.0,0.3819417475728155,0.0,0.0,36,8
2026-03-21,1247889_S_33,2,540,672,8153.0,10406.0,0.7834902940611186,0.0,0.0,46,6
2026-03-21,1247889_S_39,2,520,656,7823.0,9594.0,0.8154054617469252,256.0,0.03272401891857344,46,6
2026-03-21,T75281,3,2670,4873,47229.0,54821.0,0.8615129238795353,22490.0,0.47619047619047616,47B,6
2026-03-21,1314437_S_27,2,44,56,5596.0,44015.0,0.1271384755197092,0.0,0.0,36,17
2026-03-21,1289455_S_25,2,204,275,3047.0,7160.0,0.4255586592178771,0.0,0.0,61,8
2026-03-21,1247889_S_31,2,388,704,5810.0,11276.0,0.5152536360411494,0.0,0.0,46,9
2026-03-21,1247889_S_84,3,350,700,5599.0,48484.0,0.11548139592442867,0.0,0.0,46,9
2026-03-21,1247889_S_40,2,444,668,7133.0,11876.0,0.6006231054227013,0.0,0.0,46,9
2026-03-21,1289455_S_39,2,388,434,5811.0,5811.0,1.0,676.0,0.116331096196868,61,8
2026-03-21,1247889_S_34,2,468,736,7011.0,11035.0,0.6353420933393747,74.0,0.010554842390529168,46,9
2026-03-21,1289455_S_18,2,304,508,4548.0,8722.0,0.5214400366888329,524.0,0.11521547933157432,61,10
2026-03-21,1247883_S_55,2,386,618,5810.0,9503.0,0.6113858781437441,45.0,0.00774526678141136,48,8
2026-03-21,1247883_S_61,2,314,528,4700.0,7973.0,0.5894895271541453,0.0,0.0,48,9
2026-03-21,1247879_S_55,2,450,853,7071.0,12641.0,0.559370302982359,465.0,0.06576156130674586,38A,9
2026-03-21,1247879_S_28,2,410,778,6141.0,12446.0,0.49341153784348385,0.0,0.0,38A,11
2026-03-21,1289455_S_12,2,575,577,8618.0,10059.0,0.8567452033005268,0.0,0.0,61,11
2026-03-21,1247889_S_32,2,419,735,6576.0,11380.0,0.5778558875219684,0.0,0.0,46,12
2026-03-21,1247883_S_62,2,364,622,6246.0,10179.0,0.6136162687886826,0.0,0.0,48,11
2026-03-21,1247889_S_85,2,439,719,6576.0,10749.0,0.6117778397990511,16.0,0.0024330900243309003,46,12
2026-03-21,1247883_S_56,2,354,562,5435.0,8527.0,0.6373871232555413,15.0,0.0027598896044158236,48,11
2026-03-21,1247889_S_35,2,182,307,2927.0,4804.0,0.6092839300582847,0.0,0.0,46,11
2026-03-21,1247889_S_41,2,192,365,2867.0,5464.0,0.5247071742313324,0.0,0.0,46,11
2026-03-21,1247861_S_59,2,244,362,4714.0,4714.0,1.0,1756.0,0.3725074246924056,45,11
2026-03-21,1247861_S_20,2,71,97,1050.0,1516.0,0.6926121372031663,0.0,0.0,45,12
2026-03-21,1247879_S_3,2,543,696,8135.0,10478.0,0.7763886237831648,0.0,0.0,38A,12
2026-03-21,1247889_S_53,2,349,439,5225.0,6576.0,0.7945559610705596,0.0,0.0,46,12
2026-03-21,1247864_S_53,2,317,404,5104.0,6035.0,0.8457332228666115,360.0,0.07053291536050156,53,12
2026-03-21,1247889_S_9,2,361,707,6455.0,10629.0,0.6073007808824913,1066.0,0.165143299767622,46,12
2026-03-21,1247889_S_65,2,251,357,3963.0,5074.0,0.7810405991328341,2162.0,0.5455463033055766,46,13
2026-03-21,1247889_S_59,3,114,258,1877.0,4414.0,0.4252378794743996,0.0,0.0,46,13
2026-03-21,1247877_S_47,2,234,377,3498.0,6906.0,0.5065160729800173,0.0,0.0,35,13
2026-03-21,1247889_S_42,2,242,360,3617.0,5390.0,0.6710575139146567,0.0,0.0,46,13
2026-03-21,1247889_S_36,2,190,286,2836.0,4503.0,0.6298023539862314,0.0,0.0,46,13
2026-03-21,1247889_S_15,3,308,418,5328.0,6349.0,0.8391872735863916,2175.0,0.40822072072072074,46,13
2026-03-21,1247889_S_74,2,162,166,2416.0,2477.0,0.9753734356075898,0.0,0.0,46,13
2026-03-21,1257562_S_24,2,326,604,5329.0,11216.0,0.47512482168330955,0.0,0.0,OC2,14
2026-03-21,1257563_S_40,2,315,603,6501.0,11245.0,0.5781236104935527,15.0,0.0023073373327180432,OC3,16
2026-03-21,1314438_S_56,2,302,342,4519.0,6171.0,0.7322962242748339,0.0,0.0,44,15
2026-03-21,1247882_S_44,2,347,571,5390.0,8903.0,0.6054139054251376,0.0,0.0,39A,15
2026-03-21,1314438_S_38,2,180,222,2687.0,3318.0,0.8098251959011453,0.0,0.0,44,15
2026-03-21,1257563_S_6,2,303,489,5270.0,8813.0,0.5979802564393509,0.0,0.0,OC3,16
2026-03-21,1247882_S_52,2,339,513,5104.0,7716.0,0.6614826334888543,0.0,0.0,39A,15
2026-03-21,1257563_S_33,2,330,476,8497.0,10689.0,0.7949293666386005,0.0,0.0,OC3,16
2026-03-21,1247889_S_10,2,422,429,11393.0,12233.0,0.9313332788359355,0.0,0.0,46,15
2026-03-21,1257562_S_38,2,353,417,7071.0,8422.0,0.8395867964853954,0.0,0.0,OC2,15
2026-03-21,1247889_S_16,3,198,219,7235.0,10041.0,0.7205457623742655,0.0,0.0,46,16
2026-03-21,1247889_S_61,2,407,421,10041.0,13658.0,0.7351735246741836,0.0,0.0,46,15
2026-03-21,1247883_S_41,2,268,357,4009.0,8316.0,0.48208273208273206,0.0,0.0,48,15
2026-03-21,1257562_S_53,2,364,376,8691.0,8841.0,0.9830335934848999,15.0,0.0017259233690024164,OC2,15
2026-03-21,1247889_S_67,2,364,366,10072.0,10072.0,1.0,14.0,0.0013899920571882446,46,15
2026-03-21,1247883_S_20,2,222,349,3319.0,9201.0,0.36072166068905553,16.0,0.004820729135281711,48,15
2026-03-21,1257562_S_30,2,295,325,6320.0,6471.0,0.976665121310462,285.0,0.04509493670886076,OC2,16
2026-03-21,1247889_S_76,2,280,293,9291.0,11272.0,0.8242547906316536,0.0,0.0,46,16
2026-03-21,1257563_S_24,2,298,317,8736.0,11542.0,0.7568878877144343,0.0,0.0,OC3,16
2026-03-21,1247859_S_15,2,62,118,917.0,2839.0,0.3230010567101092,0.0,0.0,34B,16
2026-03-21,1247889_S_4,3,256,268,8435.0,9665.0,0.8727366787377134,0.0,0.0,46,16
2026-03-21,1257563_S_45,2,231,252,7745.0,10551.0,0.7340536442043408,0.0,0.0,OC3,16
2026-03-21,1247883_S_63,2,125,203,5464.0,6815.0,0.8017608217168012,0.0,0.0,48,16
2026-03-21,1247889_S_29,2,70,87,7309.0,10115.0,0.7225902125556105,0.0,0.0,46,16
2026-03-21,1257563_S_30,2,148,177,6724.0,10746.0,0.6257211985855202,0.0,0.0,OC3,16
2026-03-21,1247882_S_61,2,117,134,5658.0,8059.0,0.7020722173966993,0.0,0.0,39A,16
2026-03-21,1247879_S_35,2,117,172,5658.0,12892.0,0.4388768228358672,53.0,0.009367267585719336,38A,16
2026-03-21,1257563_S_51,2,94,129,5703.0,10520.0,0.5421102661596958,0.0,0.0,OC3,17
2026-03-21,1257562_S_43,2,51,88,5808.0,11046.0,0.5258011950027159,0.0,0.0,OC2,17
2026-03-21,1247882_S_45,2,40,69,4455.0,8477.0,0.525539695647045,0.0,0.0,39A,17
2026-03-21,1247882_S_53,2,32,62,4000.0,8022.0,0.4986287708800798,0.0,0.0,39A,17
2026-03-21,1247889_S_38,2,72,84,9271.0,10877.0,0.8523489932885906,0.0,0.0,46,17
2026-03-21,1257563_S_41,2,47,80,6084.0,10083.0,0.6033918476643856,7.0,0.0011505588428665351,OC3,18
2026-03-21,1247889_S_44,2,59,81,7680.0,11646.0,0.6594538897475528,0.0,0.0,46,17
2026-03-21,1257562_S_31,2,33,64,4020.0,8447.0,0.47590860660589557,0.0,0.0,OC2,17
2026-03-21,1247882_S_12,2,43,58,5643.0,8052.0,0.7008196721311475,0.0,0.0,39A,18
2026-03-21,1257563_S_34,2,66,87,8852.0,11667.0,0.7587211793948744,0.0,0.0,OC3,18
2026-03-21,1247889_S_50,2,55,75,7241.0,10454.0,0.6926535297493782,0.0,0.0,46,17
2026-03-21,1247882_S_77,2,58,71,7653.0,9297.0,0.8231687641174572,0.0,0.0,39A,18
2026-03-21,1247889_S_56,3,44,87,5681.0,11292.0,0.503099539496989,0.0,0.0,46,18
2026-03-21,1247883_S_64,2,52,72,6887.0,9702.0,0.709853638425067,0.0,0.0,48,18
2026-03-21,1247877_S_25,2,46,52,6047.0,6085.0,0.9937551355792933,405.0,0.06697535968248719,35,18
2026-03-21,1247889_S_11,3,73,91,10478.0,12453.0,0.8414036778286357,402.0,0.038366100400839855,46,18
2026-03-21,1247882_S_38,2,59,63,8853.0,9297.0,0.952242658922233,0.0,0.0,39A,18
2026-03-21,1247882_S_28,2,19,22,2040.0,2454.0,0.8312958435207825,0.0,0.0,39A,18
2026-03-21,1247883_S_21,2,49,62,6482.0,8097.0,0.8005434111399283,0.0,0.0,48,18
2026-03-21,1289456_S_73,2,32,38,4067.0,4481.0,0.9076099085025664,45.0,0.011064666830587657,67,18
2026-03-21,1247889_S_62,4,39,75,4825.0,9299.0,0.518872997096462,405.0,0.08393782383419689,46,20
2026-03-21,1247889_S_17,3,49,78,4837.0,12875.0,0.3756893203883495,0.0,0.0,46,21
2026-03-21,1247882_S_29,2,37,60,4455.0,7652.0,0.5822007318348145,0.0,0.0,39A,20
2026-03-21,1247882_S_62,2,33,55,4020.0,7247.0,0.5547122947426522,0.0,0.0,39A,20
2026-03-21,1247889_S_5,4,33,79,3256.0,8867.0,0.36720424044208866,0.0,0.0,46,21
2026-03-21,1247882_S_54,2,62,74,7261.0,9646.0,0.7527472527472527,0.0,0.0,39A,20
2026-03-21,1247889_S_77,2,37,45,4455.0,6059.0,0.7352698465093249,0.0,0.0,46,20
2026-03-21,1247882_S_46,2,55,66,6481.0,8080.0,0.8021039603960396,0.0,0.0,39A,20
2026-03-21,1247889_S_68,2,24,30,2865.0,3661.0,0.7825730674679049,0.0,0.0,46,20
2026-03-21,1247882_S_70,2,73,76,9247.0,9652.0,0.9580397845006217,0.0,0.0,39A,20
2026-03-21,1247889_S_23,2,82,85,8851.0,10462.0,0.8460141464347161,0.0,0.0,46,20
2026-03-21,1257562_S_44,2,51,76,5247.0,8462.0,0.6200661782084613,0.0,0.0,OC2,21
2026-03-21,1257562_S_32,2,77,95,8397.0,10831.0,0.7752746745452866,0.0,0.0,OC2,21
2026-03-22,T75279,38,489,3802,57898.0,86011.0,0.6731464580111847,50261.0,0.8680956164288922,30,7
2026-03-22,T75280,8,477,2502,57847.0,83595.0,0.6919911477959209,54261.0,0.9380088855083237,47,5
2026-03-22,1350101_D_18,2,50,64,5280.0,50644.0,0.10425716768027801,0.0,0.0,48,5
2026-03-22,1350092_D_11,2,39,77,4064.0,56299.0,0.07218600685624967,0.0,0.0,33,5
2026-03-22,1350092_D_20,2,57,68,6491.0,44606.0,0.1455185401067121,0.0,0.0,33,5
2026-03-22,1350092_D_40,2,38,64,4066.0,37394.0,0.10873402150077553,0.0,0.0,33,5
2026-03-22,1350092_D_30,2,23,32,2440.0,46188.0,0.052827574261713,0.0,0.0,33,17
2026-03-22,1350092_D_31,2,61,99,6883.0,46188.0,0.14902139083744695,0.0,0.0,33,17
2026-03-22,1350092_D_21,2,59,83,6873.0,44613.0,0.1540582341469975,0.0,0.0,33,7
2026-03-22,1350104_D_50,2,16,31,1636.0,3273.0,0.4998472349526428,41.0,0.02506112469437653,53,7
2026-03-22,1350092_D_32,2,65,112,7652.0,47027.0,0.16271503604312415,0.0,0.0,33,7
2026-03-22,1350092_D_3,2,27,46,2873.0,4464.0,0.6435931899641577,450.0,0.15663069961712495,33,8
2026-03-22,1350092_D_72,2,37,40,3661.0,26525.0,0.13802073515551366,0.0,0.0,33,15
2026-03-22,1350092_D_43,2,32,63,3646.0,35743.0,0.10200598718630222,0.0,0.0,33,18
2026-03-22,1350092_D_73,2,41,44,4848.0,26515.0,0.18283990194229682,0.0,0.0,33,9
2026-03-22,1350092_D_63,2,52,89,6107.0,39398.0,0.15500786841971673,0.0,0.0,33,18
2026-03-22,1350092_D_22,2,50,82,6535.0,40627.0,0.16085361951411623,0.0,0.0,33,18
2026-03-22,1350092_D_34,2,26,42,2859.0,7218.0,0.39609310058187863,0.0,0.0,33,9
2026-03-22,1350092_D_33,2,45,64,4844.0,44625.0,0.10854901960784313,0.0,0.0,33,20
2026-03-22,1350092_D_54,2,54,102,6058.0,34974.0,0.17321438783096013,0.0,0.0,33,9
2026-03-22,1350092_D_44,2,31,42,3286.0,38622.0,0.08508104189322148,0.0,0.0,33,19
2026-03-22,1350092_D_64,2,43,44,4862.0,40169.0,0.12103861186487092,0.0,0.0,33,20
2026-03-22,1350092_D_65,2,39,73,4396.0,44972.0,0.09774971093124611,0.0,0.0,33,10
2026-03-22,1350092_D_74,2,53,59,7255.0,29261.0,0.24794094528553365,0.0,0.0,33,16
2026-03-22,1350092_D_75,2,45,86,5267.0,34543.0,0.15247662333902673,0.0,0.0,33,10
2026-03-22,1350107_D_13,2,36,72,4497.0,8837.0,0.5088831051261741,15.0,0.00333555703802535,OC3,11
2026-03-22,1350092_D_66,2,34,52,3281.0,43841.0,0.07483862138181155,0.0,0.0,33,23
2026-03-22,1350104_D_27,2,23,30,3676.0,5672.0,0.6480959097320169,0.0,0.0,53,11
2026-03-22,1350092_D_76,2,45,63,5289.0,34993.0,0.15114451461720915,0.0,0.0,33,20
2026-03-22,1350104_D_41,2,25,35,2864.0,4439.0,0.6451903581887812,0.0,0.0,53,12
2026-03-22,1350107_D_17,2,49,57,5642.0,6842.0,0.8246126863490207,0.0,0.0,OC3,13
2026-03-22,1350101_D_15,2,64,81,8853.0,8853.0,1.0,2040.0,0.2304303625889529,48,13
2026-03-22,1350101_D_46,2,19,30,2052.0,3253.0,0.6308023363049493,0.0,0.0,48,13
2026-03-22,1350104_D_28,2,20,37,2438.0,4419.0,0.5517085313419325,57.0,0.023379819524200166,53,13
2026-03-22,1350104_D_42,2,16,31,1660.0,4046.0,0.4102817597627286,0.0,0.0,53,13
2026-03-22,1350099_D_16,2,85,91,9660.0,10863.0,0.8892571112952223,0.0,0.0,46,14
2026-03-22,1350099_D_22,2,86,93,9663.0,10068.0,0.9597735399284862,45.0,0.0046569388388699165,46,14
2026-03-22,1350104_D_43,2,20,32,2056.0,4830.0,0.42567287784679086,0.0,0.0,53,15
2026-03-22,1350104_D_29,2,24,37,2446.0,3661.0,0.6681234635345534,45.0,0.01839738348323794,53,15
2026-03-22,1350099_D_46,2,53,61,6468.0,11675.0,0.5540042826552463,0.0,0.0,46,15
2026-03-22,1350104_D_30,2,29,34,2864.0,4426.0,0.6470854044283778,0.0,0.0,53,16
2026-03-22,1350104_D_44,2,30,37,3267.0,3667.0,0.890919007362967,56.0,0.017141108050198958,53,16
2026-03-22,1350092_D_29,2,20,23,2063.0,2461.0,0.8382771231206827,0.0,0.0,33,16
2026-03-22,1350096_D_23,2,27,48,3616.0,5672.0,0.6375176304654443,0.0,0.0,44,16
2026-03-22,1350092_D_83,2,21,24,2054.0,3268.0,0.6285189718482252,0.0,0.0,33,17
2026-03-22,1350092_D_84,2,38,52,4034.0,5681.0,0.7100862524203485,0.0,0.0,33,17
2026-03-22,1350096_D_33,2,23,40,2416.0,4427.0,0.5457420374971764,0.0,0.0,44,16
2026-03-22,1350099_D_17,2,46,85,4879.0,10100.0,0.48306930693069305,0.0,0.0,46,16
2026-03-22,1350104_D_31,2,34,47,3647.0,5624.0,0.6484708392603129,0.0,0.0,53,17
2026-03-22,1350099_D_23,2,45,88,5278.0,10096.0,0.5227812995245642,0.0,0.0,46,18
2026-03-22,1350104_D_45,2,31,42,3255.0,4455.0,0.7306397306397306,0.0,0.0,53,17
2026-03-22,1350099_D_29,2,54,91,6509.0,10519.0,0.6187850556136515,0.0,0.0,46,18
2026-03-22,1350099_D_35,2,62,88,7666.0,10504.0,0.7298172124904798,0.0,0.0,46,18
2026-03-22,1247933_D_46,2,20,31,2440.0,3645.0,0.6694101508916324,0.0,0.0,45,17
2026-03-22,1247897_D_50,2,61,76,7299.0,9340.0,0.7814775160599572,0.0,0.0,39A,18
2026-03-22,1247897_D_7,2,56,72,6513.0,7743.0,0.8411468423091825,53.0,0.00813757101182251,39A,18
2026-03-22,1247933_D_30,2,20,34,2087.0,3246.0,0.6429451632778804,421.0,0.2017249640632487,45,18
2026-03-22,1247933_D_47,2,14,24,1623.0,4922.0,0.32974400650142216,0.0,0.0,45,18
2026-03-22,1350104_D_33,2,26,32,3276.0,3707.0,0.8837334772052873,34.0,0.010378510378510378,53,19
2026-03-22,1350104_D_47,2,17,31,2011.0,3671.0,0.5478071370198856,0.0,0.0,53,19
2026-03-22,1381482_D_40,2,47,53,5290.0,6088.0,0.8689224704336399,0.0,0.0,62,19
2026-03-22,1350096_D_35,2,19,33,2071.0,3692.0,0.5609425785482124,0.0,0.0,44,19
2026-03-22,1350103_D_15,2,44,81,4899.0,11307.0,0.433271424781109,0.0,0.0,OC1,19
2026-03-22,1247933_D_48,2,20,36,2055.0,4080.0,0.5036764705882353,0.0,0.0,45,20
2026-03-22,1350099_D_30,2,40,78,4051.0,9228.0,0.43899003034243606,0.0,0.0,46,21
2026-03-22,1350099_D_36,2,70,99,7284.0,12049.0,0.6045314963897419,0.0,0.0,46,21
2026-03-22,1247933_D_16,2,18,32,1998.0,3676.0,0.543525571273123,0.0,0.0,45,20
2026-03-22,1247933_D_65,3,19,50,1651.0,4873.0,0.33880566386209726,46.0,0.02786190187764991,45,21
2026-03-22,1247933_D_32,2,12,13,847.0,1591.0,0.5323695788812068,0.0,0.0,45,21
